YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2021,7,AL,"Combined Heat and Power, Industrial Power",Coal,0
2021,7,AL,"Combined Heat and Power, Industrial Power",Natural Gas,143380
2021,7,AL,"Combined Heat and Power, Industrial Power",Other Gases,6
2021,7,AL,"Combined Heat and Power, Industrial Power",Other,0
2021,7,AL,"Combined Heat and Power, Industrial Power",Petroleum,459
2021,7,AL,"Combined Heat and Power, Industrial Power",Other Biomass,0
2021,7,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,270751
2021,7,AL,"Combined Heat and Power, Electric Power",Total,362734
2021,7,AL,"Combined Heat and Power, Electric Power",Natural Gas,362734
2021,7,AL,"Electric Generators, Independent Power Producers",Total,2592798
2021,7,AL,"Electric Generators, Independent Power Producers",Natural Gas,2552897
2021,7,AL,"Electric Generators, Independent Power Producers",Other,2
2021,7,AL,"Electric Generators, Independent Power Producers",Petroleum,20
2021,7,AL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,36192
2021,7,AL,"Electric Generators, Independent Power Producers",Other Biomass,3687
2021,7,AL,"Electric Generators, Electric Utilities",Total,10175859
2021,7,AL,"Electric Generators, Electric Utilities",Coal,2960990
2021,7,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,890943
2021,7,AL,"Electric Generators, Electric Utilities",Natural Gas,2231625
2021,7,AL,"Electric Generators, Electric Utilities",Nuclear,4089761
2021,7,AL,"Electric Generators, Electric Utilities",Petroleum,63
2021,7,AL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2476
2021,7,AR,Total Electric Power Industry,Total,6727758
2021,7,AR,Total Electric Power Industry,Coal,2756920
2021,7,AR,Total Electric Power Industry,Pumped Storage,8735
2021,7,AR,Total Electric Power Industry,Hydroelectric Conventional,472413
2021,7,AR,Total Electric Power Industry,Natural Gas,2002274
2021,7,AR,Total Electric Power Industry,Nuclear,1360876
2021,7,AR,Total Electric Power Industry,Other,479
2021,7,AR,Total Electric Power Industry,Petroleum,2540
2021,7,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,52666
2021,7,AR,Total Electric Power Industry,Other Biomass,5213
2021,7,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,65640
2021,7,AR,"Combined Heat and Power, Industrial Power",Total,90955
2021,7,AR,"Combined Heat and Power, Industrial Power",Coal,2571
2021,7,AR,"Combined Heat and Power, Industrial Power",Natural Gas,21807
2021,7,AR,"Combined Heat and Power, Industrial Power",Other,564
2021,7,AR,"Combined Heat and Power, Industrial Power",Petroleum,0
2021,7,AR,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,373
2021,7,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,65640
2021,7,AR,"Combined Heat and Power, Commercial Power",Total,6276
2021,7,AR,"Combined Heat and Power, Commercial Power",Natural Gas,4064
2021,7,AR,"Combined Heat and Power, Commercial Power",Other,-85
2021,7,AR,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,2169
2021,7,AR,"Combined Heat and Power, Commercial Power",Other Biomass,128
2021,7,AR,"Combined Heat and Power, Electric Power",Total,7806
2021,7,AR,"Combined Heat and Power, Electric Power",Natural Gas,7806
2021,7,AR,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,AR,"Combined Heat and Power, Electric Power",Other Biomass,0
2021,7,AR,"Electric Generators, Independent Power Producers",Total,545958
2021,7,AR,"Electric Generators, Independent Power Producers",Coal,485927
2021,7,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5256
2021,7,AR,"Electric Generators, Independent Power Producers",Petroleum,225
2021,7,AR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,49465
2021,7,AR,"Electric Generators, Independent Power Producers",Other Biomass,5085
2021,7,AR,"Electric Generators, Electric Utilities",Total,6076763
2021,7,AR,"Electric Generators, Electric Utilities",Coal,2268422
2021,7,AR,"Electric Generators, Electric Utilities",Pumped Storage,8735
2021,7,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,467157
2021,7,AR,"Electric Generators, Electric Utilities",Natural Gas,1968598
2021,7,AR,"Electric Generators, Electric Utilities",Nuclear,1360876
2021,7,AR,"Electric Generators, Electric Utilities",Petroleum,2315
2021,7,AR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,660
2021,7,AZ,Total Electric Power Industry,Total,11670544
2021,7,AZ,Total Electric Power Industry,Coal,1455155
2021,7,AZ,Total Electric Power Industry,Pumped Storage,24754
2021,7,AZ,Total Electric Power Industry,Hydroelectric Conventional,556150
2021,7,AZ,Total Electric Power Industry,Natural Gas,6093847
2021,7,AZ,Total Electric Power Industry,Nuclear,2799348
2021,7,AZ,Total Electric Power Industry,Other,-622
2021,7,AZ,Total Electric Power Industry,Petroleum,6976
2021,7,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,606970
2021,7,AZ,Total Electric Power Industry,Other Biomass,1634
2021,7,AZ,Total Electric Power Industry,Wind,110719
2021,7,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,15614
2021,7,AZ,"Combined Heat and Power, Commercial Power",Total,13473
2021,7,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,11845
2021,7,AZ,"Combined Heat and Power, Commercial Power",Petroleum,1
2021,7,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1627
2021,7,AZ,"Combined Heat and Power, Electric Power",Total,18014
2021,7,AZ,"Combined Heat and Power, Electric Power",Natural Gas,18014
2021,7,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,AZ,"Electric Generators, Independent Power Producers",Total,2554060
2021,7,AZ,"Electric Generators, Independent Power Producers",Natural Gas,1885353
2021,7,AZ,"Electric Generators, Independent Power Producers",Other,-622
2021,7,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,541362
2021,7,AZ,"Electric Generators, Independent Power Producers",Other Biomass,1634
2021,7,AZ,"Electric Generators, Independent Power Producers",Wind,110719
2021,7,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,15614
2021,7,AZ,"Electric Generators, Electric Utilities",Total,9084997
2021,7,AZ,"Electric Generators, Electric Utilities",Coal,1455155
2021,7,AZ,"Electric Generators, Electric Utilities",Pumped Storage,24754
2021,7,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,556150
2021,7,AZ,"Electric Generators, Electric Utilities",Natural Gas,4178635
2021,7,AZ,"Electric Generators, Electric Utilities",Nuclear,2799348
2021,7,AZ,"Electric Generators, Electric Utilities",Other,0
2021,7,AZ,"Electric Generators, Electric Utilities",Petroleum,6975
2021,7,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,63981
2021,7,AZ,"Electric Generators, Electric Utilities",Other Biomass,0
2021,7,CA,Total Electric Power Industry,Total,22279840
2021,7,CA,Total Electric Power Industry,Coal,25590
2021,7,CA,Total Electric Power Industry,Geothermal,979305
2021,7,CA,Total Electric Power Industry,Pumped Storage,-32823
2021,7,CA,Total Electric Power Industry,Hydroelectric Conventional,1848932
2021,7,CA,Total Electric Power Industry,Natural Gas,12033815
2021,7,CA,Total Electric Power Industry,Nuclear,1683581
2021,7,CA,Total Electric Power Industry,Other Gases,117879
2021,7,CA,Total Electric Power Industry,Other,48877
2021,7,CA,Total Electric Power Industry,Petroleum,3769
2021,7,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,3657280
2021,7,CA,Total Electric Power Industry,Other Biomass,213574
2021,7,CA,Total Electric Power Industry,Wind,1443867
2021,7,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,256195
2021,7,CA,"Combined Heat and Power, Industrial Power",Total,1198786
2021,7,CA,"Combined Heat and Power, Industrial Power",Coal,25590
2021,7,CA,"Combined Heat and Power, Industrial Power",Natural Gas,927466
2021,7,CA,"Combined Heat and Power, Industrial Power",Other Gases,117879
2021,7,CA,"Combined Heat and Power, Industrial Power",Other,52803
2021,7,CA,"Combined Heat and Power, Industrial Power",Petroleum,249
2021,7,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,8346
2021,7,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1236
2021,7,CA,"Combined Heat and Power, Industrial Power",Wind,983
2021,7,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,64234
2021,7,CA,"Combined Heat and Power, Commercial Power",Total,230331
2021,7,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2021,7,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,533
2021,7,CA,"Combined Heat and Power, Commercial Power",Natural Gas,148600
2021,7,CA,"Combined Heat and Power, Commercial Power",Other,-28
2021,7,CA,"Combined Heat and Power, Commercial Power",Petroleum,46
2021,7,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,20354
2021,7,CA,"Combined Heat and Power, Commercial Power",Other Biomass,60593
2021,7,CA,"Combined Heat and Power, Commercial Power",Wind,234
2021,7,CA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2021,7,CA,"Combined Heat and Power, Electric Power",Total,1253751
2021,7,CA,"Combined Heat and Power, Electric Power",Coal,0
2021,7,CA,"Combined Heat and Power, Electric Power",Natural Gas,1155808
2021,7,CA,"Combined Heat and Power, Electric Power",Other,8739
2021,7,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,785
2021,7,CA,"Combined Heat and Power, Electric Power",Other Biomass,15415
2021,7,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,73004
2021,7,CA,"Electric Generators, Independent Power Producers",Total,12107691
2021,7,CA,"Electric Generators, Independent Power Producers",Geothermal,908652
2021,7,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,98286
2021,7,CA,"Electric Generators, Independent Power Producers",Natural Gas,5951411
2021,7,CA,"Electric Generators, Independent Power Producers",Other,-11268
2021,7,CA,"Electric Generators, Independent Power Producers",Petroleum,337
2021,7,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3584429
2021,7,CA,"Electric Generators, Independent Power Producers",Other Biomass,129695
2021,7,CA,"Electric Generators, Independent Power Producers",Wind,1327191
2021,7,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,118957
2021,7,CA,"Electric Generators, Electric Utilities",Total,7489282
2021,7,CA,"Electric Generators, Electric Utilities",Geothermal,70653
2021,7,CA,"Electric Generators, Electric Utilities",Pumped Storage,-32823
2021,7,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1750113
2021,7,CA,"Electric Generators, Electric Utilities",Natural Gas,3850531
2021,7,CA,"Electric Generators, Electric Utilities",Nuclear,1683581
2021,7,CA,"Electric Generators, Electric Utilities",Other Gases,0
2021,7,CA,"Electric Generators, Electric Utilities",Other,-1370
2021,7,CA,"Electric Generators, Electric Utilities",Petroleum,3138
2021,7,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,43366
2021,7,CA,"Electric Generators, Electric Utilities",Other Biomass,6635
2021,7,CA,"Electric Generators, Electric Utilities",Wind,115458
2021,7,CO,Total Electric Power Industry,Total,5645935
2021,7,CO,Total Electric Power Industry,Coal,2403936
2021,7,CO,Total Electric Power Industry,Pumped Storage,570
2021,7,CO,Total Electric Power Industry,Hydroelectric Conventional,155127
2021,7,CO,Total Electric Power Industry,Natural Gas,1725814
2021,7,CO,Total Electric Power Industry,Other Gases,567
2021,7,CO,Total Electric Power Industry,Other,5126
2021,7,CO,Total Electric Power Industry,Petroleum,2211
2021,7,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,206271
2021,7,CO,Total Electric Power Industry,Other Biomass,5755
2021,7,CO,Total Electric Power Industry,Wind,1132389
2021,7,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,8167
2021,7,CO,"Combined Heat and Power, Industrial Power",Total,21347
2021,7,CO,"Combined Heat and Power, Industrial Power",Coal,0
2021,7,CO,"Combined Heat and Power, Industrial Power",Natural Gas,16123
2021,7,CO,"Combined Heat and Power, Industrial Power",Other Gases,567
2021,7,CO,"Combined Heat and Power, Industrial Power",Other,4439
2021,7,CO,"Combined Heat and Power, Industrial Power",Petroleum,2
2021,7,CO,"Combined Heat and Power, Industrial Power",Wind,216
2021,7,CO,"Combined Heat and Power, Commercial Power",Total,3856
2021,7,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,2251
2021,7,CO,"Combined Heat and Power, Commercial Power",Natural Gas,371
2021,7,CO,"Combined Heat and Power, Commercial Power",Other,0
2021,7,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2021,7,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1235
2021,7,CO,"Combined Heat and Power, Electric Power",Total,2546
2021,7,CO,"Combined Heat and Power, Electric Power",Natural Gas,0
2021,7,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,CO,"Combined Heat and Power, Electric Power",Other Biomass,2546
2021,7,CO,"Electric Generators, Independent Power Producers",Total,1286946
2021,7,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,17735
2021,7,CO,"Electric Generators, Independent Power Producers",Natural Gas,260023
2021,7,CO,"Electric Generators, Independent Power Producers",Other,704
2021,7,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2021,7,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,203472
2021,7,CO,"Electric Generators, Independent Power Producers",Other Biomass,3209
2021,7,CO,"Electric Generators, Independent Power Producers",Wind,793636
2021,7,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,8167
2021,7,CO,"Electric Generators, Electric Utilities",Total,4331239
2021,7,CO,"Electric Generators, Electric Utilities",Coal,2403936
2021,7,CO,"Electric Generators, Electric Utilities",Pumped Storage,570
2021,7,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,135141
2021,7,CO,"Electric Generators, Electric Utilities",Natural Gas,1449298
2021,7,CO,"Electric Generators, Electric Utilities",Other,-17
2021,7,CO,"Electric Generators, Electric Utilities",Petroleum,2209
2021,7,CO,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1565
2021,7,CO,"Electric Generators, Electric Utilities",Wind,338538
2021,7,CT,Total Electric Power Industry,Total,4008774
2021,7,CT,Total Electric Power Industry,Coal,0
2021,7,CT,Total Electric Power Industry,Pumped Storage,437
2021,7,CT,Total Electric Power Industry,Hydroelectric Conventional,41208
2021,7,CT,Total Electric Power Industry,Natural Gas,2277651
2021,7,CT,Total Electric Power Industry,Nuclear,1547127
2021,7,CT,Total Electric Power Industry,Other,47773
2021,7,CT,Total Electric Power Industry,Petroleum,1801
2021,7,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,24817
2021,7,CT,Total Electric Power Industry,Other Biomass,39605
2021,7,CT,Total Electric Power Industry,Wind,485
2021,7,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,27870
2021,7,CT,"Combined Heat and Power, Industrial Power",Total,61534
2021,7,CT,"Combined Heat and Power, Industrial Power",Natural Gas,61523
2021,7,CT,"Combined Heat and Power, Industrial Power",Petroleum,0
2021,7,CT,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,11
2021,7,CT,"Combined Heat and Power, Commercial Power",Total,29304
2021,7,CT,"Combined Heat and Power, Commercial Power",Natural Gas,28982
2021,7,CT,"Combined Heat and Power, Commercial Power",Petroleum,4
2021,7,CT,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,318
2021,7,CT,"Combined Heat and Power, Electric Power",Total,15427
2021,7,CT,"Combined Heat and Power, Electric Power",Natural Gas,15427
2021,7,CT,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,CT,"Electric Generators, Independent Power Producers",Total,3891197
2021,7,CT,"Electric Generators, Independent Power Producers",Coal,0
2021,7,CT,"Electric Generators, Independent Power Producers",Pumped Storage,437
2021,7,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,35883
2021,7,CT,"Electric Generators, Independent Power Producers",Natural Gas,2166115
2021,7,CT,"Electric Generators, Independent Power Producers",Nuclear,1547127
2021,7,CT,"Electric Generators, Independent Power Producers",Other,47773
2021,7,CT,"Electric Generators, Independent Power Producers",Petroleum,1603
2021,7,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,24298
2021,7,CT,"Electric Generators, Independent Power Producers",Other Biomass,39605
2021,7,CT,"Electric Generators, Independent Power Producers",Wind,485
2021,7,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,27870
2021,7,CT,"Electric Generators, Electric Utilities",Total,11313
2021,7,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5325
2021,7,CT,"Electric Generators, Electric Utilities",Natural Gas,5604
2021,7,CT,"Electric Generators, Electric Utilities",Petroleum,194
2021,7,CT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,190
2021,7,CT,"Electric Generators, Electric Utilities",Other Biomass,0
2021,7,DC,Total Electric Power Industry,Total,21178
2021,7,DC,Total Electric Power Industry,Natural Gas,14513
2021,7,DC,Total Electric Power Industry,Petroleum,3
2021,7,DC,Total Electric Power Industry,Solar Thermal and Photovoltaic,2056
2021,7,DC,Total Electric Power Industry,Other Biomass,4606
2021,7,DC,"Combined Heat and Power, Commercial Power",Total,19122
2021,7,DC,"Combined Heat and Power, Commercial Power",Natural Gas,14513
2021,7,DC,"Combined Heat and Power, Commercial Power",Petroleum,3
2021,7,DC,"Combined Heat and Power, Commercial Power",Other Biomass,4606
2021,7,DC,"Electric Generators, Independent Power Producers",Total,2056
2021,7,DC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2056
2021,7,DE,Total Electric Power Industry,Total,626105
2021,7,DE,Total Electric Power Industry,Coal,53432
2021,7,DE,Total Electric Power Industry,Natural Gas,544569
2021,7,DE,Total Electric Power Industry,Other Gases,11974
2021,7,DE,Total Electric Power Industry,Petroleum,3288
2021,7,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,6514
2021,7,DE,Total Electric Power Industry,Other Biomass,6106
2021,7,DE,Total Electric Power Industry,Wind,222
2021,7,DE,"Combined Heat and Power, Industrial Power",Total,75602
2021,7,DE,"Combined Heat and Power, Industrial Power",Natural Gas,62696
2021,7,DE,"Combined Heat and Power, Industrial Power",Other Gases,11974
2021,7,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2021,7,DE,"Combined Heat and Power, Industrial Power",Other Biomass,932
2021,7,DE,"Combined Heat and Power, Commercial Power",Total,543
2021,7,DE,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,321
2021,7,DE,"Combined Heat and Power, Commercial Power",Wind,222
2021,7,DE,"Combined Heat and Power, Electric Power",Total,17477
2021,7,DE,"Combined Heat and Power, Electric Power",Coal,0
2021,7,DE,"Combined Heat and Power, Electric Power",Natural Gas,17477
2021,7,DE,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,DE,"Electric Generators, Independent Power Producers",Total,528599
2021,7,DE,"Electric Generators, Independent Power Producers",Coal,53432
2021,7,DE,"Electric Generators, Independent Power Producers",Natural Gas,461098
2021,7,DE,"Electric Generators, Independent Power Producers",Petroleum,3288
2021,7,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,5607
2021,7,DE,"Electric Generators, Independent Power Producers",Other Biomass,5173
2021,7,DE,"Electric Generators, Electric Utilities",Total,3883
2021,7,DE,"Electric Generators, Electric Utilities",Natural Gas,3298
2021,7,DE,"Electric Generators, Electric Utilities",Petroleum,0
2021,7,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,585
2021,7,FL,Total Electric Power Industry,Total,24632741
2021,7,FL,Total Electric Power Industry,Coal,1767017
2021,7,FL,Total Electric Power Industry,Hydroelectric Conventional,20780
2021,7,FL,Total Electric Power Industry,Natural Gas,18604063
2021,7,FL,Total Electric Power Industry,Nuclear,2751655
2021,7,FL,Total Electric Power Industry,Other Gases,22
2021,7,FL,Total Electric Power Industry,Other,232031
2021,7,FL,Total Electric Power Industry,Petroleum,87187
2021,7,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,832282
2021,7,FL,Total Electric Power Industry,Other Biomass,163239
2021,7,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,174464
2021,7,FL,"Combined Heat and Power, Industrial Power",Total,413361
2021,7,FL,"Combined Heat and Power, Industrial Power",Coal,3214
2021,7,FL,"Combined Heat and Power, Industrial Power",Natural Gas,168634
2021,7,FL,"Combined Heat and Power, Industrial Power",Other Gases,22
2021,7,FL,"Combined Heat and Power, Industrial Power",Other,96902
2021,7,FL,"Combined Heat and Power, Industrial Power",Petroleum,1585
2021,7,FL,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,280
2021,7,FL,"Combined Heat and Power, Industrial Power",Other Biomass,14769
2021,7,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,127956
2021,7,FL,"Combined Heat and Power, Commercial Power",Total,36191
2021,7,FL,"Combined Heat and Power, Commercial Power",Natural Gas,6466
2021,7,FL,"Combined Heat and Power, Commercial Power",Other,15276
2021,7,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2021,7,FL,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,667
2021,7,FL,"Combined Heat and Power, Commercial Power",Other Biomass,13782
2021,7,FL,"Combined Heat and Power, Electric Power",Total,178666
2021,7,FL,"Combined Heat and Power, Electric Power",Natural Gas,176860
2021,7,FL,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,FL,"Combined Heat and Power, Electric Power",Other Biomass,1807
2021,7,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2021,7,FL,"Electric Generators, Independent Power Producers",Total,978417
2021,7,FL,"Electric Generators, Independent Power Producers",Natural Gas,649457
2021,7,FL,"Electric Generators, Independent Power Producers",Other,120017
2021,7,FL,"Electric Generators, Independent Power Producers",Petroleum,171
2021,7,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,83199
2021,7,FL,"Electric Generators, Independent Power Producers",Other Biomass,125572
2021,7,FL,"Electric Generators, Electric Utilities",Total,23026106
2021,7,FL,"Electric Generators, Electric Utilities",Coal,1763804
2021,7,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,20780
2021,7,FL,"Electric Generators, Electric Utilities",Natural Gas,17602647
2021,7,FL,"Electric Generators, Electric Utilities",Nuclear,2751655
2021,7,FL,"Electric Generators, Electric Utilities",Other,-163
2021,7,FL,"Electric Generators, Electric Utilities",Petroleum,85431
2021,7,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,748136
2021,7,FL,"Electric Generators, Electric Utilities",Other Biomass,7308
2021,7,FL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,46508
2021,7,GA,Total Electric Power Industry,Total,12355798
2021,7,GA,Total Electric Power Industry,Coal,2766864
2021,7,GA,Total Electric Power Industry,Pumped Storage,-61255
2021,7,GA,Total Electric Power Industry,Hydroelectric Conventional,319913
2021,7,GA,Total Electric Power Industry,Natural Gas,5497519
2021,7,GA,Total Electric Power Industry,Nuclear,2826688
2021,7,GA,Total Electric Power Industry,Other,9241
2021,7,GA,Total Electric Power Industry,Petroleum,17462
2021,7,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,468811
2021,7,GA,Total Electric Power Industry,Other Biomass,26900
2021,7,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,483655
2021,7,GA,"Combined Heat and Power, Industrial Power",Total,452703
2021,7,GA,"Combined Heat and Power, Industrial Power",Coal,15187
2021,7,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,1661
2021,7,GA,"Combined Heat and Power, Industrial Power",Natural Gas,64141
2021,7,GA,"Combined Heat and Power, Industrial Power",Other,9249
2021,7,GA,"Combined Heat and Power, Industrial Power",Petroleum,8319
2021,7,GA,"Combined Heat and Power, Industrial Power",Other Biomass,2860
2021,7,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,351287
2021,7,GA,"Combined Heat and Power, Commercial Power",Total,265
2021,7,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2021,7,GA,"Combined Heat and Power, Commercial Power",Petroleum,75
2021,7,GA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,190
2021,7,GA,"Combined Heat and Power, Commercial Power",Other Biomass,0
2021,7,GA,"Combined Heat and Power, Electric Power",Total,67529
2021,7,GA,"Combined Heat and Power, Electric Power",Natural Gas,37046
2021,7,GA,"Combined Heat and Power, Electric Power",Petroleum,0
2021,7,GA,"Combined Heat and Power, Electric Power",Other Biomass,558
2021,7,GA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,29925
2021,7,GA,"Electric Generators, Independent Power Producers",Total,1541746
2021,7,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,553
2021,7,GA,"Electric Generators, Independent Power Producers",Natural Gas,1005899
2021,7,GA,"Electric Generators, Independent Power Producers",Other,-8
2021,7,GA,"Electric Generators, Independent Power Producers",Petroleum,1003
2021,7,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,408374
2021,7,GA,"Electric Generators, Independent Power Producers",Other Biomass,23482
2021,7,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,102443
2021,7,GA,"Electric Generators, Electric Utilities",Total,10293553
2021,7,GA,"Electric Generators, Electric Utilities",Coal,2751677
2021,7,GA,"Electric Generators, Electric Utilities",Pumped Storage,-61255
2021,7,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,317699
2021,7,GA,"Electric Generators, Electric Utilities",Natural Gas,4390433
2021,7,GA,"Electric Generators, Electric Utilities",Nuclear,2826688
2021,7,GA,"Electric Generators, Electric Utilities",Other,0
2021,7,GA,"Electric Generators, Electric Utilities",Petroleum,8065
2021,7,GA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,60246
2021,7,HI,Total Electric Power Industry,Total,812653
2021,7,HI,Total Electric Power Industry,Coal,107378
2021,7,HI,Total Electric Power Industry,Geothermal,15745
2021,7,HI,Total Electric Power Industry,Hydroelectric Conventional,8481
2021,7,HI,Total Electric Power Industry,Other Gases,0
2021,7,HI,Total Electric Power Industry,Other,19236
2021,7,HI,Total Electric Power Industry,Petroleum,527746
2021,7,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,46982
2021,7,HI,Total Electric Power Industry,Other Biomass,26027
2021,7,HI,Total Electric Power Industry,Wind,61059
2021,7,HI,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2021,7,HI,"Combined Heat and Power, Industrial Power",Total,19941
2021,7,HI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,5768
2021,7,HI,"Combined Heat and Power, Industrial Power",Other Gases,0
2021,7,HI,"Combined Heat and Power, Industrial Power",Petroleum,14173
2021,7,HI,"Combined Heat and Power, Commercial Power",Total,35165
2021,7,HI,"Combined Heat and Power, Commercial Power",Other,19253
2021,7,HI,"Combined Heat and Power, Commercial Power",Petroleum,159
2021,7,HI,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,0
2021,7,HI,"Combined Heat and Power, Commercial Power",Other Biomass,15753
2021,7,HI,"Combined Heat and Power, Electric Power",Total,216913
2021,7,HI,"Combined Heat and Power, Electric Power",Coal,107378
2021,7,HI,"Combined Heat and Power, Electric Power",Other,240
2021,7,HI,"Combined Heat and Power, Electric Power",Petroleum,109295
2021,7,HI,"Combined Heat and Power, Electric Power",Other Biomass,0
2021,7,HI,"Electric Generators, Independent Power Producers",Total,143900
