YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2020,1,GA,"Electric Generators, Independent Power Producers",Total,1287560
2020,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1293
2020,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,1020291
2020,1,GA,"Electric Generators, Independent Power Producers",Petroleum,173
2020,1,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,161267
2020,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,27225
2020,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,77311
2020,1,GA,"Electric Generators, Electric Utilities",Total,7919530
2020,1,GA,"Electric Generators, Electric Utilities",Coal,462027
2020,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,-27428
2020,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,423798
2020,1,GA,"Electric Generators, Electric Utilities",Natural Gas,4033503
2020,1,GA,"Electric Generators, Electric Utilities",Nuclear,3011257
2020,1,GA,"Electric Generators, Electric Utilities",Other,0
2020,1,GA,"Electric Generators, Electric Utilities",Petroleum,-2256
2020,1,GA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,18629
2020,1,HI,Total Electric Power Industry,Total,793114
2020,1,HI,Total Electric Power Industry,Coal,78808
2020,1,HI,Total Electric Power Industry,Geothermal,666
2020,1,HI,Total Electric Power Industry,Hydroelectric Conventional,10969
2020,1,HI,Total Electric Power Industry,Other Gases,741
2020,1,HI,Total Electric Power Industry,Other,35225
2020,1,HI,Total Electric Power Industry,Petroleum,571725
2020,1,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,24195
2020,1,HI,Total Electric Power Industry,Other Biomass,22158
2020,1,HI,Total Electric Power Industry,Wind,48627
2020,1,HI,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2020,1,HI,"Combined Heat and Power, Industrial Power",Total,24273
2020,1,HI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,6007
2020,1,HI,"Combined Heat and Power, Industrial Power",Other Gases,741
2020,1,HI,"Combined Heat and Power, Industrial Power",Petroleum,17525
2020,1,HI,"Combined Heat and Power, Commercial Power",Total,35476
2020,1,HI,"Combined Heat and Power, Commercial Power",Other,19060
2020,1,HI,"Combined Heat and Power, Commercial Power",Petroleum,821
2020,1,HI,"Combined Heat and Power, Commercial Power",Other Biomass,15595
2020,1,HI,"Combined Heat and Power, Electric Power",Total,127154
2020,1,HI,"Combined Heat and Power, Electric Power",Coal,78808
2020,1,HI,"Combined Heat and Power, Electric Power",Other,0
2020,1,HI,"Combined Heat and Power, Electric Power",Petroleum,48346
2020,1,HI,"Combined Heat and Power, Electric Power",Other Biomass,0
2020,1,HI,"Electric Generators, Independent Power Producers",Total,99688
2020,1,HI,"Electric Generators, Independent Power Producers",Geothermal,666
2020,1,HI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3780
2020,1,HI,"Electric Generators, Independent Power Producers",Other,-64
2020,1,HI,"Electric Generators, Independent Power Producers",Petroleum,23043
2020,1,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,19361
2020,1,HI,"Electric Generators, Independent Power Producers",Other Biomass,4274
2020,1,HI,"Electric Generators, Independent Power Producers",Wind,48627
2020,1,HI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2020,1,HI,"Electric Generators, Electric Utilities",Total,506523
2020,1,HI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1182
2020,1,HI,"Electric Generators, Electric Utilities",Other,16229
2020,1,HI,"Electric Generators, Electric Utilities",Petroleum,481989
2020,1,HI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,4834
2020,1,HI,"Electric Generators, Electric Utilities",Other Biomass,2289
2020,1,IA,Total Electric Power Industry,Total,5088396
2020,1,IA,Total Electric Power Industry,Coal,1436697
2020,1,IA,Total Electric Power Industry,Hydroelectric Conventional,127518
2020,1,IA,Total Electric Power Industry,Natural Gas,627930
2020,1,IA,Total Electric Power Industry,Nuclear,456363
2020,1,IA,Total Electric Power Industry,Other,-3
2020,1,IA,Total Electric Power Industry,Petroleum,13798
2020,1,IA,Total Electric Power Industry,Solar Thermal and Photovoltaic,721
2020,1,IA,Total Electric Power Industry,Other Biomass,15485
2020,1,IA,Total Electric Power Industry,Wind,2408831
2020,1,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,1056
2020,1,IA,"Combined Heat and Power, Industrial Power",Total,187130
2020,1,IA,"Combined Heat and Power, Industrial Power",Coal,125115
2020,1,IA,"Combined Heat and Power, Industrial Power",Natural Gas,50389
2020,1,IA,"Combined Heat and Power, Industrial Power",Other,0
2020,1,IA,"Combined Heat and Power, Industrial Power",Petroleum,7034
2020,1,IA,"Combined Heat and Power, Industrial Power",Other Biomass,4592
2020,1,IA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2020,1,IA,"Combined Heat and Power, Commercial Power",Total,19416
2020,1,IA,"Combined Heat and Power, Commercial Power",Coal,5694
2020,1,IA,"Combined Heat and Power, Commercial Power",Natural Gas,9309
2020,1,IA,"Combined Heat and Power, Commercial Power",Petroleum,1584
2020,1,IA,"Combined Heat and Power, Commercial Power",Other Biomass,1396
2020,1,IA,"Combined Heat and Power, Commercial Power",Wind,377
2020,1,IA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1056
2020,1,IA,"Combined Heat and Power, Electric Power",Total,0
2020,1,IA,"Combined Heat and Power, Electric Power",Other Biomass,0
2020,1,IA,"Electric Generators, Independent Power Producers",Total,1169571
2020,1,IA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,647
2020,1,IA,"Electric Generators, Independent Power Producers",Natural Gas,14
2020,1,IA,"Electric Generators, Independent Power Producers",Nuclear,456363
2020,1,IA,"Electric Generators, Independent Power Producers",Petroleum,180
2020,1,IA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,397
2020,1,IA,"Electric Generators, Independent Power Producers",Other Biomass,8537
2020,1,IA,"Electric Generators, Independent Power Producers",Wind,703433
2020,1,IA,"Electric Generators, Electric Utilities",Total,3712280
2020,1,IA,"Electric Generators, Electric Utilities",Coal,1305889
2020,1,IA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,126871
2020,1,IA,"Electric Generators, Electric Utilities",Natural Gas,568219
2020,1,IA,"Electric Generators, Electric Utilities",Other,-3
2020,1,IA,"Electric Generators, Electric Utilities",Petroleum,5000
2020,1,IA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,324
2020,1,IA,"Electric Generators, Electric Utilities",Other Biomass,960
2020,1,IA,"Electric Generators, Electric Utilities",Wind,1705021
2020,1,IA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2020,1,ID,Total Electric Power Industry,Total,1511289
2020,1,ID,Total Electric Power Industry,Coal,2855
2020,1,ID,Total Electric Power Industry,Geothermal,7528
2020,1,ID,Total Electric Power Industry,Hydroelectric Conventional,672644
2020,1,ID,Total Electric Power Industry,Natural Gas,491994
2020,1,ID,Total Electric Power Industry,Other,6446
2020,1,ID,Total Electric Power Industry,Petroleum,0
2020,1,ID,Total Electric Power Industry,Solar Thermal and Photovoltaic,16697
2020,1,ID,Total Electric Power Industry,Other Biomass,9558
2020,1,ID,Total Electric Power Industry,Wind,269453
2020,1,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,34115
2020,1,ID,"Combined Heat and Power, Industrial Power",Total,57183
2020,1,ID,"Combined Heat and Power, Industrial Power",Coal,2855
2020,1,ID,"Combined Heat and Power, Industrial Power",Natural Gas,17103
2020,1,ID,"Combined Heat and Power, Industrial Power",Other,6446
2020,1,ID,"Combined Heat and Power, Industrial Power",Petroleum,0
2020,1,ID,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,88
2020,1,ID,"Combined Heat and Power, Industrial Power",Other Biomass,1263
2020,1,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,29428
2020,1,ID,"Combined Heat and Power, Commercial Power",Total,5278
2020,1,ID,"Combined Heat and Power, Commercial Power",Natural Gas,3601
2020,1,ID,"Combined Heat and Power, Commercial Power",Petroleum,0
2020,1,ID,"Combined Heat and Power, Commercial Power",Other Biomass,1677
2020,1,ID,"Combined Heat and Power, Electric Power",Total,5860
2020,1,ID,"Combined Heat and Power, Electric Power",Other Biomass,1173
2020,1,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,4687
2020,1,ID,"Electric Generators, Independent Power Producers",Total,509080
2020,1,ID,"Electric Generators, Independent Power Producers",Geothermal,7528
2020,1,ID,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,50228
2020,1,ID,"Electric Generators, Independent Power Producers",Natural Gas,179180
2020,1,ID,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,16609
2020,1,ID,"Electric Generators, Independent Power Producers",Other Biomass,3878
2020,1,ID,"Electric Generators, Independent Power Producers",Wind,251656
2020,1,ID,"Electric Generators, Electric Utilities",Total,933889
2020,1,ID,"Electric Generators, Electric Utilities",Hydroelectric Conventional,622415
2020,1,ID,"Electric Generators, Electric Utilities",Natural Gas,292110
2020,1,ID,"Electric Generators, Electric Utilities",Petroleum,0
2020,1,ID,"Electric Generators, Electric Utilities",Other Biomass,1567
2020,1,ID,"Electric Generators, Electric Utilities",Wind,17796
2020,1,IL,Total Electric Power Industry,Total,15344739
2020,1,IL,Total Electric Power Industry,Coal,2641088
2020,1,IL,Total Electric Power Industry,Hydroelectric Conventional,11126
2020,1,IL,Total Electric Power Industry,Natural Gas,2518097
2020,1,IL,Total Electric Power Industry,Nuclear,8734641
2020,1,IL,Total Electric Power Industry,Other Gases,15121
2020,1,IL,Total Electric Power Industry,Other,20907
2020,1,IL,Total Electric Power Industry,Petroleum,2416
2020,1,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,2328
2020,1,IL,Total Electric Power Industry,Other Biomass,34897
2020,1,IL,Total Electric Power Industry,Wind,1364118
2020,1,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2020,1,IL,"Combined Heat and Power, Industrial Power",Total,241358
2020,1,IL,"Combined Heat and Power, Industrial Power",Coal,162140
2020,1,IL,"Combined Heat and Power, Industrial Power",Natural Gas,41365
2020,1,IL,"Combined Heat and Power, Industrial Power",Other Gases,15121
2020,1,IL,"Combined Heat and Power, Industrial Power",Other,22732
2020,1,IL,"Combined Heat and Power, Industrial Power",Petroleum,0
2020,1,IL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2020,1,IL,"Combined Heat and Power, Commercial Power",Total,40182
2020,1,IL,"Combined Heat and Power, Commercial Power",Coal,2585
2020,1,IL,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,0
2020,1,IL,"Combined Heat and Power, Commercial Power",Natural Gas,37135
2020,1,IL,"Combined Heat and Power, Commercial Power",Petroleum,15
2020,1,IL,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,81
2020,1,IL,"Combined Heat and Power, Commercial Power",Other Biomass,0
2020,1,IL,"Combined Heat and Power, Commercial Power",Wind,366
2020,1,IL,"Combined Heat and Power, Electric Power",Total,56985
2020,1,IL,"Combined Heat and Power, Electric Power",Natural Gas,56323
2020,1,IL,"Combined Heat and Power, Electric Power",Other Gases,0
2020,1,IL,"Combined Heat and Power, Electric Power",Other Biomass,662
2020,1,IL,"Electric Generators, Independent Power Producers",Total,14451962
2020,1,IL,"Electric Generators, Independent Power Producers",Coal,2225781
2020,1,IL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,7886
2020,1,IL,"Electric Generators, Independent Power Producers",Natural Gas,2095660
2020,1,IL,"Electric Generators, Independent Power Producers",Nuclear,8734641
2020,1,IL,"Electric Generators, Independent Power Producers",Other,-1825
2020,1,IL,"Electric Generators, Independent Power Producers",Petroleum,1870
2020,1,IL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2148
2020,1,IL,"Electric Generators, Independent Power Producers",Other Biomass,23019
2020,1,IL,"Electric Generators, Independent Power Producers",Wind,1362782
2020,1,IL,"Electric Generators, Electric Utilities",Total,554252
2020,1,IL,"Electric Generators, Electric Utilities",Coal,250582
2020,1,IL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3240
2020,1,IL,"Electric Generators, Electric Utilities",Natural Gas,287613
2020,1,IL,"Electric Generators, Electric Utilities",Other,0
2020,1,IL,"Electric Generators, Electric Utilities",Petroleum,531
2020,1,IL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,99
2020,1,IL,"Electric Generators, Electric Utilities",Other Biomass,11216
2020,1,IL,"Electric Generators, Electric Utilities",Wind,971
2020,1,IN,Total Electric Power Industry,Total,7679330
2020,1,IN,Total Electric Power Industry,Coal,3654854
2020,1,IN,Total Electric Power Industry,Hydroelectric Conventional,21411
2020,1,IN,Total Electric Power Industry,Natural Gas,3047095
2020,1,IN,Total Electric Power Industry,Other Gases,224921
2020,1,IN,Total Electric Power Industry,Other,35621
2020,1,IN,Total Electric Power Industry,Petroleum,12052
2020,1,IN,Total Electric Power Industry,Solar Thermal and Photovoltaic,12289
2020,1,IN,Total Electric Power Industry,Other Biomass,39458
2020,1,IN,Total Electric Power Industry,Wind,631630
2020,1,IN,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2020,1,IN,"Combined Heat and Power, Industrial Power",Total,421149
2020,1,IN,"Combined Heat and Power, Industrial Power",Coal,0
2020,1,IN,"Combined Heat and Power, Industrial Power",Natural Gas,157065
2020,1,IN,"Combined Heat and Power, Industrial Power",Other Gases,224921
2020,1,IN,"Combined Heat and Power, Industrial Power",Other,33344
2020,1,IN,"Combined Heat and Power, Industrial Power",Petroleum,95
2020,1,IN,"Combined Heat and Power, Industrial Power",Other Biomass,5724
2020,1,IN,"Combined Heat and Power, Commercial Power",Total,22827
2020,1,IN,"Combined Heat and Power, Commercial Power",Coal,2215
2020,1,IN,"Combined Heat and Power, Commercial Power",Natural Gas,16389
2020,1,IN,"Combined Heat and Power, Commercial Power",Other,2280
2020,1,IN,"Combined Heat and Power, Commercial Power",Petroleum,8
2020,1,IN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,69
2020,1,IN,"Combined Heat and Power, Commercial Power",Other Biomass,1866
2020,1,IN,"Combined Heat and Power, Commercial Power",Wind,0
2020,1,IN,"Combined Heat and Power, Electric Power",Total,739730
2020,1,IN,"Combined Heat and Power, Electric Power",Coal,421245
2020,1,IN,"Combined Heat and Power, Electric Power",Natural Gas,318484
2020,1,IN,"Combined Heat and Power, Electric Power",Petroleum,0
2020,1,IN,"Electric Generators, Independent Power Producers",Total,1953360
2020,1,IN,"Electric Generators, Independent Power Producers",Coal,0
2020,1,IN,"Electric Generators, Independent Power Producers",Natural Gas,1311497
2020,1,IN,"Electric Generators, Independent Power Producers",Petroleum,0
2020,1,IN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6358
2020,1,IN,"Electric Generators, Independent Power Producers",Other Biomass,3875
2020,1,IN,"Electric Generators, Independent Power Producers",Wind,631630
2020,1,IN,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2020,1,IN,"Electric Generators, Electric Utilities",Total,4542264
2020,1,IN,"Electric Generators, Electric Utilities",Coal,3231393
2020,1,IN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,21411
